clean_tweet,label,label_id
muak sangat sama pertanyaan kenapa kenapa kenapa kenapa kenapa berak,anger,0
sebenarnya saya adalah tipe orang yang mageran jika tak ada alasan yang jelas untuk pergi ke suatu tempat pada awalnya saya berniat menolaknya namun rey bilang dia ingin menembak seseorang sebagai teman saya senang dan ingin membantunya sebisaku,joy,4
username cuek tapi diam perhatian sekali sama anak nya galak tapi cengeng disiplin sekali humoris juga ramah jago masak pintar ngaji rajin sekali sholat orang nya kuat heheh sayang sekali sama mama,love,5
membeli kolak untuk berbuka puasa biasanya habis tapi tadu tidak mau dibuang sayang mau dibesokin takut basi teringat kita nyokap siapa tahu berkahnya disuapan terkahir akhirnya dengan segenap jiwa raga kuhabiskan kolak tersebut,fear,2
manusia saja risih dinfus apa lagi kucing ya huhuhuhu,disgust,1
keren ya jalan kemana mana sendiri mandiri sangat keren ndasmu memang lagi tidak ada temennya saja kalau ada yang mau mah sekelurahan juga ayo saja,anger,0
hubungan asrama justin dan selena membuktikan bahwa pacaran yang putus nyambung itu tidak sehat takut terbawa sampai setelah nikah makanya jb nikahin cewek lain huhu,fear,2
kasih sayang mu tiada bertepi walau saya sering melupakan mu walau saya selalu melakukan kesalahan tapi tangan mu selalu menerima diri yang hina dan bodoh ini,love,5
amin mokasih yo enak selamat ulang tahun da ade sukses selalu d,happy,3
username laut juga taukan gimana konconya hiu megalodon ternyata masih banyak yang hidup dengan visualisasi yang lebih creepy daripada setan jenis apapun merinding saya liat gambarnya saja,fear,2
argh bahagia gila tiba crush call pukul tadi aww dia cukup sorry sbb dia tertido awal,joy,4
username username saya tidak krj karena harus merawat ibu saya yang sudah pikun hanya jualan di rumah karena kamu hanya ber kalau kln beli tega merampok cashback hanya sbgai uang makan kamu juga ibu n anak buat apa kalian puasa,anger,0
pembimbing itu rupa rupa macamnya ini pembimbingku bikin grup saya bimbingan tidak pernah mengadakan bimbingan h bulan baru menanyakan progress tidak pernah membaca mencoret hanya mendengar dan menyimpulkan kita harus bagaimana tiba tiba bilang dateline skripsi minggu ini,sadness,6
pedulikkn cakap orang elakkan duk ofis lama jauhkn kawan yang diri dia pun tak betul yang ini jijah mst tahu siapa yang abg maksudkn senang kita orang akn kaji secara detail n susah kita orang buat tak tahu,joy,4
terima kasih sudah bekerja keras kasih kita army musik yang berkualitas musik yang keren musik yang inspiratif musik yang menyembuhkan sehat selalu terus berkarya we cinta kamu rm,happy,3
ysh gugup gandengan sama cewek cantik kwlwkwk,fear,2
waktu sebelum lebaran kemarin saya juga ada kiriman paket dari aceh juga lebih berat malah tapi pakai perusahaan lain itu cepat kirim tanggal tanggal pagi sudah sampai ini pakai j t ko ribet ya prosesnya,anger,0
jadi lokasinya tepat di tengah segara anakan yang tertutup mangrove kalau siang sekolahnya kerendem air laut yang naik jadi anak anak sekolah biasanya pulang copot sepatu mereka miris ngeliatnya sekaligus nampar diri saya pribadi url,sadness,6
so pstix ada yang berani kenapa kasih kesal ahha cocok cwek itu harus dapat pastix ada yang sudah menyerah n masih hidup,anger,0
harusnya manusia kaya gini bikin negara sendiri saja kali ya terus dia kloning dirinya sendiri jadi banyak biar dia merasakan enak atau tidak ngadepin dirinya sendiri yang selalu tidak mau terima masukan dan alasan orang lain,anger,0
niatnya sih tidur terus buka twitter eh scroll twitter sampai tidak ada habisnya iya kaya sayang saya ke kamu tidak ada habisnya sayangmu ke saya habislah sudah seperti tidak pernah ada,sadness,6
loh itu berarti faslitas yang diberikan mumpuni bukan maruk kalau ada rejeki disia in kan takut dosa,fear,2
negara lain memilih lockdown dengan mengorbankan ekonomi di sini justru terbalik dengan mengorbankan kemanusiaan sedih wna asing masih bisa masuk konflik horizontal pemudik x pemukim kebijakan lempar batu sembunyi tangan,sadness,6
kereta ke arah rangkas pasti ini wkwkwkw i feel sekali sih perjalanan sejauh ini berdiri tapi semoga kedepannya bisa disiplin lagi,sadness,6
memang tidak risih mesra mesraan depan orangtua saya si risih,disgust,1
beautiful summer in bandung,happy,3
parah tidak ada sama sekali membela kepentingan rakyat dengan mirip gini makin sengsara rakyat bisa banyak yang di ciduk nanti dengan dasar uu ini,sadness,6
hal yang paling mengejutkan saat kamu cukup dalam merenungkan hal ini adalah kamu akan tersadar bahwa cinta tanpa ekspektasi sebenarnya adalah bentuk cinta dengan tingkatan paling tinggi mengapa krena cinta tanpa ekspektasi adalah bentuk kepasrahan total kepada ilahi,love,5
penat,disgust,1
mau nonton tapi deg an takut tidak sama kaya imajinasi waktu baca ini,fear,2
username username tidak perlu minta maaf juga kalik beda perspektif mah wajar yang lebay mah ngapus twit neg bukan bela simic juga tapi slama vv tidak lapor pulisi bhwa dia sudah jadi korban pelecehan mah itu masih tetap urusan private mereka bdua di dm bagaimana awa,anger,0
ketika lihat presiden sendiri saya merasa mirip wow cepat ya sudah mau pilpres lagi padahal kayaknya doi baru kepilih ketika liat presiden us saya merasa mirip the world is running at a snail pace baru th doi ngejabat like wtf,sadness,6
jatuh cinta dengan hati bisa bikin sakit hati jatuh cinta dengan jiwa bisa bikin sakit jiwa sudah apa yang biasa saja jangan berlebihan tidak baik,sadness,6
terbahak-bahak saya liatnya,happy,3
hal terbege selama seminggu ini adalah saya sudah menghidupkan alarm di jam weker dan jam hp namun saya hanya bangun untuk mematikannya lalu tidur kembali dan berujung bangun kesiangan oke syap,sadness,6
kami punya cara kami sendiri untuk berdamai dengan diri kami lewat jalan komedi kalau ada yang punya cara berbeda apa berhak membuat kami bungkam padahal kami tidak mengusik cara yang mereka percayai,anger,0
senang hari ini menjadi halu kemudian,joy,4
terlalu naif jika berbicara patah hati tapi terlalu munafik jika tidak merasa terluka pilihan untuk menikah masih membuat bulu kuduk saya merinding di pikiran saya laki masih begitu menyeramkan membuat hati merasa sesak entahlah kepercayaan kesetiaan dan cinta seolah sudah mati,sadness,6
pakdheku pulsa telkomselnya tetiba ilang k lalu sms dari bpjs sama provider buat internet disalahin ke grapari kek tanya orang tua susah dibilangin,anger,0
sampai rumah alhamdulillah teryata bapak suami sudah masak capcay dan bihun goreng sebelum berangkat kerja tadi pagi mirip gini nih yang bikin selalu cinta,love,5
nah maksudku yang dilecehin verbal mirip awak dan mbak via vallen saja bisa semarah dan semalu itu apalagi yang sudah sampai tahap diperkosa ya makanya biar tidak sampai tahap akhir itu siapapun memang harus berani speak up mau sekecil apapun tindak pelecehannya biar pelaku pada mulai mikir,anger,0
dan saya jatuh cinta pada pandangan matanya,love,5
dari kemarin mao ganti ava susah sekali sudah,sadness,6
anyong namja romantis itu idaman saya sangat perhatian pastinya sayang bt sama kita bisa humoris juga sukanya tuh kasih sesuatu peluk kita itu saja deh selamat memilih,love,5
username tapi karena pengalamanku yang minim takut orang sudah tidak percaya duluan sudah semester atas terus pas oprec kan biasanya yang wawancara sudah anak angkata bawah suka minder begitu waah ya sudah sekalian mutualan yuu saya butuh positive people sep,fear,2
bicara dong kalau tersinggung tetiba ngetwit gini kan saya jadi semakin ingin menghujat,anger,0
username username sukarno yang bubarkan masyumi lai jaleh dek ang jiang masyumi vs pki sukarno bela pki zaman si jok atau bosnya mega anak sukarno bubarkan hati alasan sama waktu bubarkan masyumi,anger,0
sumpah tadu saya ketiduran jam dan barusan saya bangun gara gara mimpi dikejar setan saya mimpi di kejar miss k saya tidak ngerti awal nya bagaimana yang saya ingat awalnya,fear,2
saya memilih menjadi meriah semeriah rasa sakitku yang tak pernah bisa kutunjukkan padamu duka cita meriah yang hanya ada didalam sepi dan sendiri sendiriku,sadness,6
huh siap tanggal ulum sunguh menyeramkan kenapa tidak langsung naik kelas saja sih ribet amat mesti ada ulum,fear,2
perutku mulai keroncongan dan bahasa tubuhku mulai meraba raba mataku mulai gugup dan suaraku tiba tiba gagap ini adalah efek samping yang saya rasakan ketika saya melihat kamu karena melihat seorang wanita secantik dirimu membuatku jatuh cinta d,love,5
sang setan pun tersinggung dibanding bandingkan seperti itu,anger,0
cinta seorang ibu berada tepat di bawah cinta tuhan kepada kita ibu tidak pernah lelah untuk menyayangi dan mengasihi kita cinta nya lebih mulia daripada cinta seseorang dimanapun di dunia ini,love,5
buka di chrome langsung muncul logonya username url,happy,3
kelebihan saya dulu saya tidak suka tuh sama yang namanya bowo yang tiktokan dan sampai sekarang booming saya tetap tidak tertarik tapi banyak yang maenin sampai cowok melet melet lidahnya sambil tiktokan cuma pen bilang tidak pantes kamu kntl jijik alay maaf ngegas,anger,0
benci sangat,anger,0
hanying bikin emosi saja nih pln sudah jam tidak nyala nyala,anger,0
syukur deh kamu sadar sekarang suda pagi saya sungguh bahagia,joy,4
awal nonton cuma orang tenang sangat menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya tidak ketolong,anger,0
penimbun masker ditunggu kabar baiknya duka misalnya,sadness,6
saya kecewa aisah tidak pulang pulangang,sadness,6
username tidak terasa sudah seminggu yang lalu berjumpa sejak pertemuan pertama kita saya semakin cinta terhadap masing masing member kini saya selalu terbayang bayang dengan kehadiran sosok kalian setiap mendengar lagu kalian,love,5
ini dia si pembuat sembab berpasang pasang mata setelah melihat pertunjukkan boneka,sadness,6
jakarta mulai gelap ditutup awan mendung naro ember digerojogan,sadness,6
jenuh tidak bisa konsentrasi perlu sesuatu yang bisa bikin jadi terarah lagi apa ya,sadness,6
palembang be nice please jangan dirusak oleh kelakuan orang orang yang isengnya ampun seanjing anjing gini katanya kota internasional hadeehh,anger,0
otak kalau sudah bodoh mau apapun posisinya apapun gelarnya tetap saja bodoh hrsnya otak diisi ilmu pengetahuan bukan diisi maaf tahi url,anger,0
username min kalau tidak ada perawatan transjakarta ini bisa seperti metro mini saya tiap hari naik basway ini mobil nya bermasalah,anger,0
untukku saat pasangan bisa diajak bicara tentang banyak hal dan mengerti serta memaklumi satu sama lain tanpa adanya hal hal tersembunyi adalah definisi romantis versiku,love,5
anis bilang prabowo didukung mafia asal mangap apa fakta sok nyolot kunyuk username satu ini tidak ada sopan santunnya sama pemimpin,anger,0
yaudah kalau memang belum berani potong rambut pendek ya nanti saja kalau memang sudah yakin dan bisa nyaman selamat beristirahat jangan lupa berdoa tidur yang nyenyak mimpi yang indah good night cit,fear,2
ini kebiasaan sangat nih tiap mau ke tempat baru pasti overthinking cemas berlebihan,fear,2
benar juga namanya teman kan harus ada di saat suka dan duka kan persahabatan bagai kepompong,joy,4
tidak tahu siapa gakenal itu jelek sangat mel yang di samping kamu siapa si new avatar,happy,3
saya paling benci pagi tiap baru buka mata harus meyakinkan diri dulu kalau kamu sudah tidak disini,anger,0
memang si villain ribet amat kek apaansi kamu drama sekali tapi seenggak sukanya saya sama dia tetap saja sedih,sadness,6
mau kirim salam buat username yang makin hari makin nyantol di hati salam juga buat om andre taulani yang mau jadi member ke nya username,happy,3
username ternyata cuma slogan saja setelah dkomplen ternyata dbatalin sepihak dan nama besar itu tidak jaminan keprofesionalan ya terus nyampein ke pihak official store kalau saya yang batalin padahal samsek tidak saya batalin jadi sekarang saya sudah tahu kal,anger,0
saking takut salah ketik mau ngechat ke dosen wali saya ngetiknya di note dulu setelah itu perbaiki perbaiki copy paste ke roomchat cek cek cek lagi delete buka note lagi perbaiki perbaiki buka whatsapp close tidak jadi chat deh mules saya mau pup dulu saya lemah,fear,2
pulang sudah h lebaran dilema sekali seperti tidak bisa melakukan apa dirumah sebelum lebaran buka puasa bareng hanya hari sama keluarga begitu juga sahur,sadness,6
sama dulu kecil suka mimpi ini pas bangun kek cemas keringet dingin,fear,2
benar benar tertawa tidak habis habis saya ingat saja lomba balap karung balap kelereng balap makan kerupuk balap tusuk balon harus di putar putar url,happy,3
ini komprenya perkelompok satu jam kah asaan yang kelompok minggu kemarin maju katanya cuma sebentar gasampe setengah jam lah ini sudah mau satu jam bikin degdegan woii,fear,2
dulu dulu sekali naksir teman sd inisialnya sr kadang suka ngukir nama di buku diary edasr terus pernah berdoa minta jodoh sama dia waktu ketemu lagi pas lulus sma eh tidak disangka inshaallaah jodohnya sama sr jugak walaupun beda orang akibat doa yang spesifik,love,5
dua kaos saya yang bergambar mirip palu arit diamankan oleh orang tua saya maklum kedua orang tua saya memang pengabdi setia rezim orde baru tapi ya itu tidak masalah sih,happy,3
kok saya yang dipilih sihh takut memalukan univ walaupun kampus terdiri dari orang dan tidak sendiri tapi kan ini lawannya mahasiswa seluruh indonesia ya kalii bor,fear,2
eh barusan teman saya satunya cerita katanya do i pinjam duit janji hari ini tapi kaga dibayar pas ditagih via whatsapp tidak bisa dihubungin didatengin marah marah kan seram huhu,fear,2
deg degan tuh langsung saya saya langsung saya cowok saya kan ya saya ngabarin kalau sikring rumah saya mirip ada yang nurunun terus saya takut eh ternyata hanya ceklis saja terus saya makin takut tuh ya lampu tidak nyala tidak ada yang bisa saya hubungin,fear,2
bahkan tiap kali liat mino tertawa senyum disini jadi ikutan senyum tahu semangat song mino we will always be with you,love,5
saya itu biasa beli shopee pakai atm manual asal cocok jumlahnya di verifikasi otomatis eh ini keenakan jadi teledor pakai akun sepupu saya malah tidak otomatis pesanannya kecancel ya allah malih saya kapan ya berhenti goblok,sadness,6
ternyata kamu adalah alasan mengapa saya rela begadang hingga rehat larut malam meski mata mulai berproses membentuk lingkaran hitam ia sama sekali tak kupedulikan mungkin rinduku terlalu dalam atau kamu yang memang hobby ketiduran menjengkelkan tapi saya sayang,love,5
huaa jujuudd sayang sekali aih saya harap juga jujud juga jangan pernah tinggalkan kita,love,5
belum pernah dikatain bambang ramai sih kesal sekali saya bikin mulut saya murka saja,anger,0
akhirnya si laki menawarkan poligami awalnya baik baik saja karena adil tapi lama hati istri pertama selalu diperlakukan tidak adil terutama oleh ibu dari suaminya istri pertama minta pisah tapi suami tidak mau memisahkan si istri pertama selalu ditindas,sadness,6
